"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW"
"2022-01-31",16,34775,35694,32162,4002,6527,0,13695,0,16,-199,228,-104,240,218,563,693,0
"2022-01-31",17,36153,36819,33417,3926,6527,160,13695,0,12,-54,422,208,226,82,912,693,0
"2022-01-31",18,36602,37234,33799,3850,6527,760,13695,0,10,-22,435,227,162,103,926,693,0
"2022-01-31",19,37079,37687,34160,3864,6527,1633,13695,0,8,149,420,689,45,12,807,693,0
"2022-01-31",20,36882,37546,33858,3877,6527,2501,13695,0,8,154,418,745,-56,0,802,693,0
"2022-01-31",21,36160,37026,33147,3934,6527,3237,13695,0,8,-43,388,397,-215,0,891,693,0
"2022-01-31",22,35933,36910,32813,3990,6527,3932,13695,0,8,-52,383,403,-317,0,894,693,0
"2022-01-31",23,35660,36720,32418,3945,6527,4449,13695,0,8,-3,295,637,-425,-24,921,693,0
"2022-01-31",24,35551,36642,32297,3899,6527,4604,13695,0,7,0,289,638,-456,-28,922,693,0
"2022-01-31",25,35724,36937,32451,3832,6527,4347,13695,0,7,-149,272,712,-456,-1,943,693,0
"2022-01-31",26,35684,36965,32299,3764,6527,4229,13695,0,7,-153,269,716,-456,-65,943,693,0
"2022-01-31",27,35689,36783,32317,3601,6527,4011,13695,0,7,243,184,585,-456,-31,997,693,0
"2022-01-31",28,35707,36777,32380,3437,6527,3587,13695,0,7,265,185,502,-399,-64,999,693,0
"2022-01-31",29,35744,36772,32481,3214,6527,2924,13695,0,7,145,437,-171,-249,-1,958,693,0
"2022-01-31",30,36120,37013,32817,2990,6527,2361,13695,0,7,141,451,-172,-114,0,956,693,0
"2022-01-31",31,37061,37869,33679,2699,6527,1606,13695,0,10,158,323,395,-160,-38,781,693,0
"2022-01-31",32,38673,39360,35224,2408,6527,901,13695,0,10,158,323,502,-76,-1,775,693,0
"2022-01-31",33,40127,40826,36573,2237,6527,236,13695,0,9,93,661,705,-90,0,1009,693,0
"2022-01-31",34,41656,42281,38029,2066,6527,9,13695,0,7,92,692,721,-18,0,1018,693,0
"2022-01-31",35,43435,44073,39638,2011,6527,0,13695,0,0,489,972,709,-38,0,924,693,0
"2022-01-31",36,43585,44280,39784,1955,6527,0,13695,0,0,505,991,709,-95,0,920,693,0
"2022-01-31",37,43123,43723,39441,2039,6527,0,13695,0,0,505,991,709,6,68,1016,693,0
"2022-01-31",38,42359,42960,38833,2123,6527,0,13695,0,1,505,991,721,139,220,1019,693,0
"2022-01-31",39,40880,41493,37537,2199,6527,0,13695,0,13,408,991,1053,181,371,1019,693,0
"2022-01-31",40,39811,40417,36622,2275,6527,0,13695,0,6,404,984,1054,256,416,1019,693,0
"2022-01-31",41,38459,39065,35460,2368,6527,0,13695,0,6,215,708,1055,297,490,1019,693,0
"2022-01-31",42,36668,37274,33852,2460,6527,0,13695,0,6,208,687,1055,297,422,1019,693,0
"2022-01-31",43,34793,35400,32156,2574,6527,0,13695,0,7,100,604,1054,297,467,987,693,0
"2022-01-31",44,32646,33254,30290,2688,6527,0,13695,0,8,96,597,1055,297,357,985,693,0
"2022-01-31",45,30383,30996,28227,2840,6527,0,13695,0,13,127,546,1031,297,426,890,693,0
"2022-01-31",46,28166,28781,26309,2991,6527,0,13695,0,15,129,541,1027,296,504,886,693,0
"2022-01-31",47,26007,26624,24393,3082,6527,0,13695,0,17,117,473,904,272,504,793,693,0
"2022-01-31",48,24528,25187,23052,3173,6527,0,13695,0,59,12,445,903,272,504,789,693,0
"2022-02-01",1,24133,25313,22729,3336,6527,0,13696,0,93,-122,-365,855,272,504,909,693,0
"2022-02-01",2,24546,25732,23211,3499,6527,0,13696,0,46,-127,-413,853,271,504,912,693,0
"2022-02-01",3,24265,25995,22957,3608,6527,0,13696,0,816,-175,-139,965,272,504,545,693,0
"2022-02-01",4,23474,25719,22345,3716,6527,0,13696,0,1335,-177,-133,966,272,504,530,693,0
"2022-02-01",5,22828,25773,21740,3843,6527,0,13696,0,1408,-331,-606,561,272,504,600,693,0
"2022-02-01",6,22483,25665,21385,3969,6527,0,13696,0,1601,-336,-645,495,272,504,597,693,0
"2022-02-01",7,21961,25323,20881,4040,6527,0,13696,0,1401,-481,-880,136,271,504,74,693,0
"2022-02-01",8,21664,25224,20622,4111,6527,0,13696,0,1574,-487,-899,134,272,504,45,684,0
"2022-02-01",9,21525,25590,20513,4138,6527,0,13696,0,1567,-460,-1009,163,272,504,-429,572,0
"2022-02-01",10,21655,25659,20630,4164,6527,0,13696,0,1483,-459,-1014,164,272,504,-448,567,0
"2022-02-01",11,22312,25529,21239,4181,6527,0,13696,0,1036,-495,-922,-97,271,504,-67,679,0
"2022-02-01",12,23397,26262,22202,4198,6527,0,13696,0,702,-496,-912,-104,271,504,-51,693,0
"2022-02-01",13,26138,28016,24770,4222,6527,0,13696,0,59,-425,-794,406,272,504,186,693,0
"2022-02-01",14,28830,30643,27270,4245,6527,0,13696,0,15,-424,-774,461,272,504,196,693,0
"2022-02-01",15,31952,33209,30059,4250,6527,0,13696,0,84,-216,-357,559,272,504,296,693,0
"2022-02-01",16,33556,34695,31492,4254,6527,0,13696,0,12,-208,-319,559,272,504,305,693,0
"2022-02-01",17,34737,35449,32566,4293,6527,151,13696,0,12,-100,4,314,272,504,838,693,0
"2022-02-01",18,35015,35720,32821,4332,6527,559,13696,0,12,-93,45,292,272,501,864,693,0
"2022-02-01",19,35539,36151,33287,4405,6527,1175,13696,0,12,375,728,669,272,401,776,693,0
"2022-02-01",20,34997,35609,32661,4478,6527,1843,13696,0,12,402,760,715,272,355,772,693,0
"2022-02-01",21,33992,34604,31673,4517,6527,2633,13696,0,12,254,638,802,272,243,536,693,0
"2022-02-01",22,33419,34032,31127,4556,6527,3387,13696,0,13,248,631,815,272,150,528,693,0
"2022-02-01",23,32845,33456,30572,4603,6527,3975,13696,0,11,56,381,1040,272,171,782,693,0
"2022-02-01",24,32201,32811,29907,4649,6527,4206,13696,0,10,51,364,1040,272,147,791,693,0
"2022-02-01",25,32131,32865,29797,4675,6527,4205,13696,0,134,240,387,938,272,44,807,693,0
"2022-02-01",26,31900,32783,29559,4700,6527,4493,13696,0,283,249,385,937,247,0,807,693,0
"2022-02-01",27,31802,32871,29417,4699,6527,4109,13696,0,469,148,275,849,272,0,993,693,0
"2022-02-01",28,31784,32931,29431,4697,6527,3562,13696,0,547,144,280,836,229,0,999,693,0
"2022-02-01",29,32243,33630,29954,4687,6527,2725,13696,0,787,380,721,622,197,0,999,693,0
"2022-02-01",30,32596,33914,30339,4677,6527,2025,13696,0,718,389,743,621,207,0,999,693,0
"2022-02-01",31,33200,33986,30941,4592,6527,1347,13696,0,186,123,411,936,124,0,927,693,0
"2022-02-01",32,34296,34918,32013,4507,6527,822,13696,0,12,113,396,971,238,0,924,693,0
"2022-02-01",33,35414,36035,33030,4363,6527,307,13696,0,21,213,669,1037,271,61,1016,693,0
"2022-02-01",34,36983,37598,34406,4218,6527,28,13696,0,15,217,693,1041,269,161,1019,693,0
"2022-02-01",35,39278,39880,36458,4153,6527,0,13696,0,2,347,854,1053,250,46,1019,693,0
"2022-02-01",36,40234,40835,37310,4088,6527,0,13696,0,1,352,859,1054,271,46,1019,693,0
"2022-02-01",37,39793,40394,36939,3962,6527,0,13696,0,1,195,640,1054,271,0,1019,693,0
"2022-02-01",38,38972,39576,36175,3835,6527,0,13696,0,4,190,627,1054,218,13,1019,693,0
"2022-02-01",39,38155,38765,35427,3679,6527,0,13696,0,10,418,711,1055,268,107,1019,693,0
"2022-02-01",40,37041,37649,34379,3522,6527,0,13696,0,8,427,716,1054,272,19,1019,693,0
"2022-02-01",41,35794,36403,33137,3349,6527,0,13696,0,9,250,690,1056,237,88,942,693,0
"2022-02-01",42,34268,34876,31638,3175,6527,0,13696,0,8,244,694,1055,166,241,939,693,0
"2022-02-01",43,32590,33197,30072,3051,6527,0,13696,0,7,59,897,1055,277,391,887,693,0
"2022-02-01",44,30491,31099,28171,2926,6527,0,13696,0,8,52,902,1056,293,475,884,693,0
"2022-02-01",45,28753,29445,26481,2810,6527,0,13696,0,12,-80,601,1055,293,398,975,693,0
"2022-02-01",46,27289,28021,25039,2694,6527,0,13696,0,46,-86,562,1054,293,327,978,693,0
"2022-02-01",47,25667,26454,23474,2550,6527,0,13696,0,24,-51,-112,1047,225,221,998,693,0
"2022-02-01",48,24585,25703,22396,2405,6527,0,13696,0,359,-4,-155,1055,154,69,999,693,0
"2022-02-02",1,24810,25787,22601,2359,6527,0,13698,0,364,86,-13,1054,251,0,999,693,0
"2022-02-02",2,25164,25923,22933,2312,6527,0,13698,0,159,88,8,1055,359,0,999,693,0
"2022-02-02",3,25372,26501,23103,2230,6527,0,13698,0,529,284,410,1054,364,18,999,693,0
"2022-02-02",4,24811,26567,22546,2147,6527,0,13698,0,1156,291,436,1054,343,0,999,693,0
"2022-02-02",5,24191,26066,21976,2171,6527,0,13698,0,1275,428,388,1055,353,12,999,693,0
"2022-02-02",6,23934,25774,21658,2194,6527,0,13698,0,1240,432,382,1054,274,0,999,693,0
"2022-02-02",7,23701,25594,21381,2199,6527,0,13698,0,1293,330,301,1054,363,0,999,693,0
"2022-02-02",8,23346,25231,20993,2204,6527,0,13698,0,1285,325,284,1056,277,0,999,693,0
"2022-02-02",9,22941,24830,20641,2189,6527,0,13698,0,1157,-5,-127,1053,262,0,999,693,0
"2022-02-02",10,23055,24723,20806,2173,6527,0,13698,0,839,-52,-177,1054,231,0,1000,693,0
"2022-02-02",11,23594,25783,21336,2164,6527,0,13698,0,236,-412,-941,1055,364,0,999,693,0
"2022-02-02",12,24923,26938,22552,2155,6527,0,13698,0,8,-428,-979,1055,341,0,999,693,0
"2022-02-02",13,27921,29485,25275,2156,6527,0,13698,0,6,-488,-470,982,317,14,911,693,0
"2022-02-02",14,30724,32262,27823,2156,6527,0,13698,0,10,-490,-438,979,389,109,908,693,0
"2022-02-02",15,33708,35313,30606,2151,6527,0,13698,0,9,-440,-556,957,302,21,579,693,0
"2022-02-02",16,34996,36604,31900,2145,6527,0,13698,0,5,-437,-566,955,155,0,567,693,0
"2022-02-02",17,36191,37526,33000,2150,6527,79,13698,0,6,-40,-638,911,28,-51,926,693,0
"2022-02-02",18,36455,37787,33201,2155,6527,406,13698,0,4,0,-642,912,-60,-26,940,693,0
"2022-02-02",19,36992,38544,33682,2205,6527,760,13698,0,6,0,-599,1053,-219,-128,996,693,0
"2022-02-02",20,36827,38507,33528,2254,6527,1108,13698,0,6,32,-601,1054,-372,-101,998,677,0
"2022-02-02",21,36562,38426,33282,2288,6527,1354,13698,0,5,50,-795,1055,-455,-2,773,475,0
"2022-02-02",22,36126,38042,32924,2321,6527,1641,13698,0,6,31,-810,1055,-455,-45,764,438,0
"2022-02-02",23,35382,37744,32221,2344,6527,1920,13698,0,6,-353,-860,1055,-455,-88,802,27,0
"2022-02-02",24,35301,37633,32173,2366,6527,1905,13698,0,5,-365,-844,1055,-455,-63,803,12,0
"2022-02-02",25,35723,37130,32588,2369,6527,2086,13698,0,4,-95,-111,1054,-455,-142,992,421,0
"2022-02-02",26,35690,36923,32579,2371,6527,2382,13698,0,6,-85,-58,1055,-455,-29,998,465,0
"2022-02-02",27,35630,36774,32445,2342,6527,2168,13698,0,6,-121,45,1055,-417,0,885,667,0
"2022-02-02",28,35414,36594,32298,2313,6527,2095,13698,0,4,-122,56,1053,-454,0,880,693,0
"2022-02-02",29,35505,36515,32465,2247,6527,1740,13698,0,6,98,226,1055,-404,0,858,693,0
"2022-02-02",30,35637,36701,32694,2181,6527,1394,13698,0,4,112,233,1054,-451,-9,852,693,0
"2022-02-02",31,36060,37119,33081,2138,6527,964,13698,0,5,23,69,1030,-454,0,307,693,0
"2022-02-02",32,36932,37988,33912,2094,6527,507,13698,0,8,5,52,1027,-448,0,286,693,0
"2022-02-02",33,37664,39004,34578,2068,6527,193,13698,0,8,-102,-202,1020,-428,0,804,693,0
"2022-02-02",34,39026,40290,35848,2042,6527,18,13698,0,7,-111,-202,1019,-331,-13,828,693,0
"2022-02-02",35,41138,42309,37852,2057,6527,0,13698,0,3,354,407,1053,-430,-138,954,693,0
"2022-02-02",36,41503,42820,38329,2072,6527,0,13698,0,1,376,443,1054,-455,-261,946,693,0
"2022-02-02",37,40998,42211,37887,2085,6527,0,13698,0,1,288,229,1046,-455,-157,254,693,0
"2022-02-02",38,40623,41701,37512,2098,6527,0,13698,0,4,277,208,1047,-439,-35,221,693,0
"2022-02-02",39,39534,40776,36625,2082,6527,0,13698,0,12,-292,-1,1054,-337,0,730,693,0
"2022-02-02",40,38154,39548,35408,2065,6527,0,13698,0,11,-316,-21,1052,-409,-37,747,693,0
"2022-02-02",41,36793,38173,34181,2055,6527,0,13698,0,8,-214,-237,855,-307,-14,161,693,0
"2022-02-02",42,34923,36260,32465,2045,6527,0,13698,0,6,-210,-257,854,-156,-108,134,693,0
"2022-02-02",43,33223,34429,30891,2035,6527,0,13698,0,7,-106,-473,1044,6,-20,493,693,0
"2022-02-02",44,31494,32696,29260,2025,6527,0,13698,0,7,-102,-493,1045,145,0,507,693,0
"2022-02-02",45,29673,30958,27503,2032,6527,0,13698,0,9,72,-676,1013,98,0,613,693,0
"2022-02-02",46,27781,29080,25737,2039,6527,0,13698,0,9,81,-674,1011,-16,0,618,693,0
"2022-02-02",47,25869,26941,23988,2013,6527,0,13698,0,12,-279,-156,1048,-25,0,833,693,0
"2022-02-02",48,24755,25886,23018,1986,6527,0,13698,0,89,-293,-130,1047,-19,0,841,693,0
"2022-02-03",1,24439,26072,22765,2044,6527,0,13699,0,232,-302,-468,1054,-31,0,841,693,0
"2022-02-03",2,24854,26260,23228,2101,6527,0,13699,0,17,-302,-487,1055,58,0,841,693,0
"2022-02-03",3,24591,25818,22986,2153,6527,0,13699,0,42,-278,-307,1055,28,0,890,693,0
"2022-02-03",4,23957,25861,22445,2205,6527,0,13699,0,724,-277,-303,1054,27,0,891,693,0
"2022-02-03",5,23541,26102,22096,2239,6527,0,13699,0,1050,-296,-615,1054,37,0,634,693,0
"2022-02-03",6,23082,25765,21602,2273,6527,0,13699,0,1154,-297,-632,1054,107,0,621,693,0
"2022-02-03",7,22601,25141,21115,2302,6527,0,13699,0,1186,-243,-511,1010,58,0,169,693,0
"2022-02-03",8,22351,25092,20811,2331,6527,0,13699,0,1392,-241,-508,1007,74,0,148,693,0
"2022-02-03",9,22109,25143,20598,2364,6527,0,13699,0,1192,-470,-737,1040,212,0,-35,693,0
"2022-02-03",10,22310,25318,20867,2396,6527,0,13699,0,1123,-479,-759,1041,237,0,-47,693,0
"2022-02-03",11,22978,26026,21542,2421,6527,0,13699,0,374,-511,-1010,690,367,0,-553,693,0
"2022-02-03",12,24125,26918,22641,2446,6527,0,13699,0,79,-512,-1027,639,390,12,-575,693,0
"2022-02-03",13,26925,29760,25274,2415,6527,0,13699,0,13,-512,-1027,364,390,1,-683,693,0
"2022-02-03",14,29528,32364,27692,2384,6527,0,13699,0,13,-512,-1027,363,318,67,-684,693,0
"2022-02-03",15,32757,35178,30635,2382,6527,0,13699,0,9,-512,-1027,635,198,6,-273,693,0
"2022-02-03",16,34565,36969,32230,2380,6527,0,13699,0,10,-512,-1027,674,261,0,-255,693,0
"2022-02-03",17,35766,37900,33382,2417,6527,35,13699,0,9,-513,-1012,1052,163,0,137,693,0
"2022-02-03",18,36049,38174,33697,2453,6527,297,13699,0,8,-512,-1005,1054,195,0,153,693,0
"2022-02-03",19,36381,38282,33967,2541,6527,583,13699,0,8,-513,-780,1054,70,0,422,693,0
"2022-02-03",20,36303,38194,33956,2628,6527,965,13699,0,7,-513,-771,1054,39,0,431,693,0
"2022-02-03",21,35821,37955,33516,2722,6527,1367,13699,0,10,-513,-1011,960,167,19,108,693,0
"2022-02-03",22,35532,37680,33244,2816,6527,1685,13699,0,9,-512,-1027,955,121,0,94,693,0
"2022-02-03",23,35303,37699,32992,2906,6527,1878,13699,0,7,-512,-1027,1053,166,0,-250,693,0
"2022-02-03",24,35136,37548,32881,2995,6527,1819,13699,0,10,-512,-1027,1055,267,0,-263,693,0
"2022-02-03",25,35327,37691,33065,3080,6527,1995,13699,0,5,-513,-1026,1054,272,0,-220,693,0
"2022-02-03",26,35237,37603,32986,3164,6527,1987,13699,0,8,-512,-1026,1054,272,6,-220,693,0
"2022-02-03",27,35111,37880,32925,3198,6527,1797,13699,0,6,-512,-1027,1055,272,109,-624,693,0
"2022-02-03",28,34593,37379,32457,3232,6527,1594,13699,0,8,-512,-1027,1024,272,157,-639,693,0
"2022-02-03",29,34359,37154,32297,3230,6527,1463,13699,0,7,-512,-1027,586,272,175,-649,693,0
"2022-02-03",30,34580,37376,32540,3227,6527,1344,13699,0,8,-512,-1027,583,272,149,-649,693,0
"2022-02-03",31,34798,37323,32759,3207,6527,919,13699,0,8,-513,-1028,392,272,255,-376,693,0
"2022-02-03",32,35709,38222,33580,3187,6527,510,13699,0,6,-513,-1028,390,272,354,-366,693,0
"2022-02-03",33,36750,39289,34457,3229,6527,209,13699,0,9,-513,-1028,201,272,419,-389,693,0
"2022-02-03",34,38157,40693,35634,3270,6527,17,13699,0,10,-513,-1028,186,272,445,-385,693,0
"2022-02-03",35,39736,41877,37047,3375,6527,0,13699,0,5,-508,-1028,792,197,298,132,693,0
"2022-02-03",36,40252,42394,37535,3480,6527,0,13699,0,6,-508,-1028,910,210,153,155,693,0
"2022-02-03",37,39803,41949,37173,3503,6527,0,13699,0,5,-513,-1028,1045,160,20,244,693,0
"2022-02-03",38,38940,41144,36339,3526,6527,0,13699,0,12,-513,-1028,1046,30,-51,248,693,0
"2022-02-03",39,37755,39981,35120,3510,6527,0,13699,0,12,-514,-1028,1054,-63,-9,455,693,0
"2022-02-03",40,36551,38938,33896,3494,6527,0,13699,0,12,-513,-1028,1055,-223,-11,463,693,0
"2022-02-03",41,35175,37662,32608,3465,6527,0,13699,0,6,-513,-1028,1043,-340,0,286,693,0
"2022-02-03",42,33768,36346,31389,3435,6527,0,13699,0,8,-513,-1026,1044,-431,0,280,693,0
"2022-02-03",43,31905,34336,29625,3430,6527,0,13699,0,8,-512,-980,1012,-331,0,465,693,0
"2022-02-03",44,30008,32499,27858,3424,6527,0,13699,0,8,-512,-978,1011,-393,0,472,693,0
"2022-02-03",45,28280,30733,26285,3426,6527,0,13699,0,11,-513,-1012,1053,-317,0,508,693,0
"2022-02-03",46,26310,28940,24399,3428,6527,0,13699,0,12,-513,-1007,1055,-420,-78,511,693,0
"2022-02-03",47,24855,27333,23029,3355,6527,0,13699,0,12,-567,-759,1053,-455,-85,858,693,0
"2022-02-03",48,23820,26324,22063,3282,6527,0,13699,0,14,-568,-742,1053,-440,-140,871,693,0
"2022-02-04",1,23615,25811,21891,3256,6527,0,13701,0,17,-505,-726,1055,-315,-33,985,693,0
"2022-02-04",2,24207,26216,22459,3229,6527,0,13701,0,15,-502,-728,1055,-164,0,989,693,0
"2022-02-04",3,23889,26035,22164,3132,6527,0,13701,0,17,-612,-867,1055,-50,0,853,693,0
"2022-02-04",4,23515,25748,21859,3034,6527,0,13701,0,29,-616,-859,1054,-129,0,849,693,0
"2022-02-04",5,22937,25054,21334,3018,6527,0,13701,0,625,-596,-257,1054,-39,0,941,693,0
"2022-02-04",6,22649,24987,20953,3001,6527,0,13701,0,927,-595,-216,1055,30,0,944,693,0
"2022-02-04",7,22573,25217,20824,2958,6527,0,13701,0,1338,-452,-254,1055,133,25,951,693,0
"2022-02-04",8,22221,24677,20439,2915,6527,0,13701,0,1143,-446,-267,1055,46,0,951,693,0
"2022-02-04",9,22170,24618,20402,2869,6527,0,13701,0,775,-431,-642,1054,79,0,931,693,0
"2022-02-04",10,22529,24995,20701,2822,6527,0,13701,0,765,-430,-671,1055,161,0,930,693,0
"2022-02-04",11,23235,25239,21329,2760,6527,0,13701,0,42,-589,-773,1055,226,0,836,693,0
"2022-02-04",12,24459,26627,22401,2697,6527,0,13701,0,196,-594,-778,1054,276,18,832,693,0
"2022-02-04",13,27468,29275,25219,2687,6527,0,13701,0,82,-416,-709,1047,276,133,669,693,0
"2022-02-04",14,30021,31725,27530,2677,6527,0,13701,0,12,-406,-686,1047,273,106,664,693,0
"2022-02-04",15,33075,33686,30388,2685,6527,0,13701,0,11,34,7,1041,182,3,977,693,0
"2022-02-04",16,34765,35375,31874,2693,6527,0,13701,0,10,60,75,1040,150,9,989,693,0
"2022-02-04",17,36533,37166,33463,2760,6527,42,13701,0,10,621,815,1029,32,-23,999,693,0
"2022-02-04",18,37138,37746,34038,2827,6527,381,13701,0,8,649,869,1035,14,0,999,693,0
"2022-02-04",19,37635,38240,34464,2978,6527,973,13701,0,5,743,976,1054,14,0,967,693,0
"2022-02-04",20,37150,37758,34057,3129,6527,1590,13701,0,8,747,971,1054,14,0,965,677,0
"2022-02-04",21,36126,36804,33115,3338,6527,2391,13701,0,7,640,517,893,-51,-20,988,475,0
"2022-02-04",22,35202,36007,32222,3546,6527,3560,13701,0,7,635,477,881,-198,0,989,438,0
"2022-02-04",23,34112,34850,31181,3691,6527,4147,13701,0,7,354,136,1034,-131,68,908,27,0
"2022-02-04",24,33758,34364,30817,3835,6527,4693,13701,0,6,342,110,1022,12,178,905,12,0
"2022-02-04",25,33538,34145,30628,3968,6527,4626,13701,0,7,45,19,652,169,61,996,421,0
"2022-02-04",26,33080,33713,30204,4101,6527,4765,13701,0,8,-17,-8,651,267,0,999,465,0
"2022-02-04",27,32658,34918,29852,4145,6527,4495,13701,0,7,-868,-785,783,272,33,990,667,0
"2022-02-04",28,32378,34747,29666,4188,6527,4025,13701,0,7,-924,-838,776,272,154,989,693,0
"2022-02-04",29,32277,34389,29685,4143,6527,3323,13701,0,2,-682,-828,520,272,82,999,693,0
"2022-02-04",30,32546,34637,29974,4098,6527,2845,13701,0,7,-667,-817,519,254,85,999,693,0
"2022-02-04",31,32971,34110,30353,3981,6527,2175,13701,0,7,-92,-440,450,147,9,999,693,0
"2022-02-04",32,34213,35286,31496,3863,6527,1389,13701,0,6,-66,-401,446,202,62,999,693,0
"2022-02-04",33,35779,36712,33020,3734,6527,525,13701,0,7,-294,105,811,90,-32,771,693,0
"2022-02-04",34,37286,38182,34405,3604,6527,48,13701,0,11,-285,158,849,52,15,762,693,0
"2022-02-04",35,39416,40162,36380,3558,6527,0,13701,0,9,489,779,628,-83,-54,529,693,0
"2022-02-04",36,40618,41516,37486,3511,6527,0,13701,0,6,531,814,650,-247,-45,523,693,0
"2022-02-04",37,40090,41249,37038,3504,6527,0,13701,0,4,91,551,1034,-384,-171,998,693,0
"2022-02-04",38,39300,40492,36308,3497,6527,0,13701,0,5,73,528,1035,-344,-243,1019,693,0
"2022-02-04",39,37979,39138,35159,3449,6527,0,13701,0,16,383,349,1054,-427,-116,1019,693,0
"2022-02-04",40,36899,38084,34177,3400,6527,0,13701,0,7,395,326,1054,-400,-178,1019,693,0
"2022-02-04",41,35562,36791,32923,3366,6527,0,13701,0,6,271,-33,1055,-445,-145,1019,693,0
"2022-02-04",42,34244,35575,31693,3332,6527,0,13701,0,4,267,-61,1055,-425,-241,1019,693,0
"2022-02-04",43,32503,33721,30075,3267,6527,0,13701,0,6,55,-172,1013,-301,-139,1000,693,0
"2022-02-04",44,31034,32165,28767,3201,6527,0,13701,0,9,11,-186,1011,-322,-14,999,693,0
"2022-02-04",45,29473,30992,27363,3119,6527,0,13701,0,11,-303,-402,1055,-203,0,999,693,0
"2022-02-04",46,27912,29438,25789,3036,6527,0,13701,0,12,-312,-408,1054,-194,0,1000,693,0
"2022-02-04",47,26514,27716,24521,2921,6527,0,13701,0,12,-369,-93,1046,-128,0,999,693,0
"2022-02-04",48,25258,26406,23463,2806,6527,0,13701,0,17,-367,-75,1045,-89,0,999,693,0
"2022-02-05",1,24959,25775,23194,2767,6527,0,13701,0,18,68,-198,1055,25,0,999,693,0
"2022-02-05",2,25378,26199,23631,2727,6527,0,13701,0,18,77,-203,1054,159,38,999,693,0
"2022-02-05",3,24998,26136,23300,2718,6527,0,13701,0,23,-454,-61,1054,295,82,999,693,0
"2022-02-05",4,24362,25872,22730,2708,6527,0,13701,0,372,-477,-61,1055,280,182,999,693,0
"2022-02-05",5,23821,26469,22224,2697,6527,0,13701,0,860,-775,-413,1055,335,332,962,693,0
"2022-02-05",6,23595,26368,21998,2686,6527,0,13701,0,943,-785,-445,1054,329,443,960,693,0
"2022-02-05",7,23024,26424,21416,2703,6527,0,13701,0,1196,-872,-732,1055,278,504,845,693,0
"2022-02-05",8,22505,26079,20979,2719,6527,0,13701,0,1349,-873,-752,1054,278,504,841,693,0
"2022-02-05",9,22102,25309,20669,2748,6527,0,13701,0,1296,-523,-788,992,278,504,754,693,0
"2022-02-05",10,21720,25023,20380,2776,6527,0,13701,0,1394,-513,-796,988,278,504,750,693,0
"2022-02-05",11,21909,25249,20577,2862,6527,0,13701,0,894,-853,-993,799,278,504,984,693,0
"2022-02-05",12,22252,25435,20910,2947,6527,0,13701,0,716,-864,-1003,776,278,504,992,693,0
"2022-02-05",13,23550,26032,22174,3109,6527,0,13701,0,41,-973,-868,513,278,504,984,693,0
"2022-02-05",14,24693,27144,23304,3270,6527,0,13701,0,16,-976,-859,502,278,504,983,693,0
"2022-02-05",15,25898,28378,24443,3410,6527,0,13701,0,12,-1001,-867,213,273,504,877,693,0
"2022-02-05",16,26891,29305,25381,3549,6527,8,13701,0,10,-973,-831,211,273,504,873,693,0
"2022-02-05",17,28980,29647,27336,3695,6527,245,13701,0,10,-57,202,112,273,504,995,693,0
"2022-02-05",18,29860,30469,28045,3840,6527,779,13701,0,9,0,280,232,273,504,999,693,0
"2022-02-05",19,30850,31456,28866,4036,6527,1385,13701,0,6,231,277,1054,273,504,999,693,0
"2022-02-05",20,30865,31472,28826,4231,6527,2246,13701,0,7,236,276,1055,273,504,1000,693,0
"2022-02-05",21,30578,31185,28443,4389,6527,2853,13701,0,7,53,282,1054,273,504,999,693,0
"2022-02-05",22,30347,30953,28106,4546,6527,3034,13701,0,6,51,283,1054,273,492,999,693,0
"2022-02-05",23,30063,30670,27799,4636,6527,3592,13701,0,7,346,279,1054,273,484,999,693,0
"2022-02-05",24,29969,30575,27676,4725,6527,3536,13701,0,6,354,268,1054,273,437,999,693,0
