Macrotrends Data Download

Euro British Pound Exchange Rate (EUR GBP) - Historical Chart

DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED "AS IS" AND SOLELY
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.



ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


date, value
2003-07-15,0.7017
2003-07-16,0.7020
2003-07-17,0.7018
2003-07-18,0.7086
2003-07-21,0.7086
2003-07-22,0.7094
2003-07-23,0.7146
2003-07-24,0.7099
2003-07-25,0.7103
2003-07-28,0.7068
2003-07-29,0.7044
2003-07-30,0.7022
2003-07-31,0.6972
2003-08-01,0.6996
2003-08-04,0.7050
2003-08-05,0.7047
2003-08-06,0.7041
2003-08-07,0.7027
2003-08-08,0.7049
2003-08-11,0.7056
2003-08-12,0.7039
2003-08-13,0.7040
2003-08-14,0.7034
2003-08-15,0.7053
2003-08-18,0.7004
2003-08-19,0.7014
2003-08-20,0.6975
2003-08-21,0.6918
2003-08-22,0.6909
2003-08-25,0.6919
2003-08-26,0.6921
2003-08-27,0.6924
2003-08-28,0.6897
2003-08-29,0.6958
2003-09-02,0.6896
2003-09-03,0.6904
2003-09-04,0.6915
2003-09-05,0.6992
2003-09-08,0.6988
2003-09-09,0.7056
2003-09-10,0.7041
2003-09-11,0.7024
2003-09-12,0.7044
2003-09-15,0.7045
2003-09-16,0.7037
2003-09-17,0.7010
2003-09-18,0.6956
2003-09-19,0.6948
2003-09-22,0.6944
2003-09-23,0.6929
2003-09-24,0.6927
2003-09-25,0.6923
2003-09-26,0.6910
2003-09-29,0.6957
2003-09-30,0.7011
2003-10-01,0.7020
2003-10-02,0.7000
2003-10-03,0.6958
2003-10-06,0.7011
2003-10-07,0.7072
2003-10-08,0.7103
2003-10-09,0.7048
2003-10-10,0.7086
2003-10-13,0.7023
2003-10-14,0.7009
2003-10-15,0.6974
2003-10-16,0.6924
2003-10-17,0.6954
2003-10-20,0.6961
2003-10-21,0.6965
2003-10-22,0.6975
2003-10-23,0.6954
2003-10-24,0.6952
2003-10-27,0.6928
2003-10-28,0.6877
2003-10-29,0.6867
2003-10-30,0.6855
2003-10-31,0.6826
2003-11-03,0.6837
2003-11-04,0.6839
2003-11-05,0.6830
2003-11-06,0.6839
2003-11-07,0.6876
2003-11-10,0.6868
2003-11-11,0.6916
2003-11-12,0.6947
2003-11-13,0.6953
2003-11-14,0.6975
2003-11-17,0.6942
2003-11-18,0.7020
2003-11-19,0.6995
2003-11-20,0.6986
2003-11-21,0.6989
2003-11-24,0.6934
2003-11-25,0.6939
2003-11-26,0.6970
2003-11-28,0.6965
2003-12-01,0.6962
2003-12-02,0.6981
2003-12-03,0.7005
2003-12-04,0.7014
2003-12-05,0.7032
2003-12-08,0.7048
2003-12-09,0.7014
2003-12-10,0.7007
2003-12-11,0.7002
2003-12-12,0.7030
2003-12-15,0.7049
2003-12-16,0.7021
2003-12-17,0.7024
2003-12-18,0.7002
2003-12-19,0.7007
2003-12-22,0.7030
2003-12-23,0.7027
2003-12-24,0.7011
2003-12-26,0.7016
2003-12-29,0.7042
2003-12-30,0.7057
2003-12-31,0.7058
2004-01-02,0.7013
2004-01-05,0.7014
2004-01-06,0.6984
2004-01-07,0.6946
2004-01-08,0.6961
2004-01-09,0.6935
2004-01-12,0.6905
2004-01-13,0.6912
2004-01-14,0.6898
2004-01-15,0.6899
2004-01-16,0.6890
2004-01-20,0.6909
2004-01-21,0.6898
2004-01-22,0.6894
2004-01-23,0.6888
2004-01-26,0.6864
2004-01-27,0.6914
2004-01-28,0.6855
2004-01-29,0.6830
2004-01-30,0.6838
2004-02-02,0.6827
2004-02-03,0.6818
2004-02-04,0.6842
2004-02-05,0.6838
2004-02-06,0.6875
2004-02-09,0.6822
2004-02-10,0.6782
2004-02-11,0.6785
2004-02-12,0.6766
2004-02-13,0.6752
2004-02-17,0.6741
2004-02-18,0.6714
2004-02-19,0.6711
2004-02-20,0.6732
2004-02-23,0.6719
2004-02-24,0.6705
2004-02-25,0.6681
2004-02-26,0.6678
2004-02-27,0.6684
2004-03-01,0.6662
2004-03-02,0.6639
2004-03-03,0.6667
2004-03-04,0.6690
2004-03-05,0.6696
2004-03-08,0.6700
2004-03-09,0.6744
2004-03-10,0.6780
2004-03-11,0.6820
2004-03-12,0.6776
2004-03-15,0.6791
2004-03-16,0.6768
2004-03-17,0.6733
2004-03-18,0.6750
2004-03-19,0.6700
2004-03-22,0.6675
2004-03-23,0.6664
2004-03-24,0.6644
2004-03-25,0.6709
2004-03-26,0.6677
2004-03-29,0.6680
2004-03-30,0.6659
2004-03-31,0.6668
2004-04-01,0.6655
2004-04-02,0.6630
2004-04-05,0.6597
2004-04-06,0.6570
2004-04-07,0.6614
2004-04-08,0.6588
2004-04-12,0.6564
2004-04-13,0.6565
2004-04-14,0.6676
2004-04-15,0.6683
2004-04-16,0.6662
2004-04-19,0.6646
2004-04-20,0.6641
2004-04-21,0.6670
2004-04-22,0.6701
2004-04-23,0.6686
2004-04-26,0.6637
2004-04-27,0.6652
2004-04-28,0.6679
2004-04-29,0.6742
2004-04-30,0.6731
2004-05-03,0.6737
2004-05-04,0.6733
2004-05-05,0.6787
2004-05-06,0.6724
2004-05-07,0.6646
2004-05-10,0.6665
2004-05-11,0.6758
2004-05-12,0.6712
2004-05-13,0.6705
2004-05-14,0.6749
2004-05-17,0.6795
2004-05-18,0.6758
2004-05-19,0.6732
2004-05-20,0.6727
2004-05-21,0.6702
2004-05-24,0.6707
2004-05-25,0.6674
2004-05-26,0.6671
2004-05-27,0.6671
2004-05-28,0.6666
2004-06-01,0.6655
2004-06-02,0.6656
2004-06-03,0.6641
2004-06-04,0.6671
2004-06-07,0.6689
2004-06-08,0.6681
2004-06-09,0.6581
2004-06-10,0.6567
2004-06-14,0.6654
2004-06-15,0.6633
2004-06-16,0.6571
2004-06-17,0.6567
2004-06-18,0.6601
2004-06-21,0.6612
2004-06-22,0.6649
2004-06-23,0.6658
2004-06-24,0.6666
2004-06-25,0.6663
2004-06-28,0.6654
2004-06-29,0.6683
2004-06-30,0.6701
2004-07-01,0.6680
2004-07-02,0.6727
2004-07-06,0.6665
2004-07-07,0.6663
2004-07-08,0.6694
2004-07-09,0.6675
2004-07-12,0.6660
2004-07-13,0.6636
2004-07-14,0.6669
2004-07-15,0.6666
2004-07-16,0.6647
2004-07-19,0.6660
2004-07-20,0.6653
2004-07-21,0.6656
2004-07-22,0.6646
2004-07-23,0.6601
2004-07-26,0.6594
2004-07-27,0.6617
2004-07-28,0.6604
2004-07-29,0.6627
2004-07-30,0.6606
2004-08-02,0.6580
2004-08-03,0.6600
2004-08-04,0.6599
2004-08-05,0.6612
2004-08-06,0.6668
2004-08-09,0.6664
2004-08-10,0.6695
2004-08-11,0.6675
2004-08-12,0.6722
2004-08-13,0.6713
2004-08-16,0.6717
2004-08-17,0.6756
2004-08-18,0.6763
2004-08-19,0.6744
2004-08-20,0.6765
2004-08-23,0.6712
2004-08-24,0.6738
2004-08-25,0.6722
2004-08-26,0.6734
2004-08-27,0.6705
2004-08-30,0.6709
2004-08-31,0.6756
2004-09-01,0.6795
2004-09-02,0.6797
2004-09-03,0.6786
2004-09-07,0.6824
2004-09-08,0.6819
2004-09-09,0.6836
2004-09-10,0.6822
2004-09-13,0.6822
2004-09-14,0.6813
2004-09-15,0.6836
2004-09-16,0.6792
2004-09-17,0.6795
2004-09-20,0.6814
2004-09-21,0.6865
2004-09-22,0.6838
2004-09-23,0.6829
2004-09-24,0.6796
2004-09-27,0.6792
2004-09-28,0.6797
2004-09-29,0.6852
2004-09-30,0.6862
2004-10-01,0.6900
2004-10-04,0.6884
2004-10-05,0.6908
2004-10-06,0.6903
2004-10-07,0.6890
2004-10-08,0.6911
2004-10-11,0.6884
2004-10-12,0.6877
2004-10-13,0.6878
2004-10-14,0.6890
2004-10-15,0.6913
2004-10-18,0.6945
2004-10-19,0.6937
2004-10-20,0.6922
2004-10-21,0.6901
2004-10-22,0.6935
2004-10-25,0.6953
2004-10-26,0.6956
2004-10-27,0.6951
2004-10-28,0.6964
2004-10-29,0.6962
2004-11-01,0.6951
2004-11-02,0.6919
2004-11-03,0.6932
2004-11-04,0.6976
2004-11-05,0.6987
2004-11-08,0.6957
2004-11-09,0.6942
2004-11-10,0.6979
2004-11-11,0.7005
2004-11-12,0.6986
2004-11-15,0.7008
2004-11-16,0.6990
2004-11-17,0.7007
2004-11-18,0.7004
2004-11-19,0.7016
2004-11-22,0.7012
2004-11-23,0.7000
2004-11-24,0.7006
2004-11-26,0.7018
2004-11-29,0.7010
2004-11-30,0.6952
2004-12-01,0.6894
2004-12-02,0.6893
2004-12-03,0.6919
2004-12-06,0.6914
2004-12-07,0.6897
2004-12-08,0.6891
2004-12-09,0.6907
2004-12-10,0.6894
2004-12-13,0.6911
2004-12-14,0.6896
2004-12-15,0.6894
2004-12-16,0.6853
2004-12-17,0.6851
2004-12-20,0.6876
2004-12-21,0.6935
2004-12-22,0.6982
2004-12-23,0.7024
2004-12-27,0.7039
2004-12-28,0.7058
2004-12-29,0.7091
2004-12-30,0.7077
2004-12-31,0.7061
2005-01-03,0.7069
2005-01-04,0.7051
2005-01-05,0.7041
2005-01-06,0.7021
2005-01-07,0.6974
2005-01-10,0.6965
2005-01-11,0.6977
2005-01-12,0.7007
2005-01-13,0.7021
2005-01-14,0.7004
2005-01-18,0.6974
2005-01-19,0.6951
2005-01-20,0.6922
2005-01-21,0.6945
2005-01-24,0.6940
2005-01-25,0.6957
2005-01-26,0.6943
2005-01-27,0.6903
2005-01-28,0.6903
2005-01-31,0.6922
2005-02-01,0.6922
2005-02-02,0.6904
2005-02-03,0.6891
2005-02-04,0.6859
2005-02-07,0.6867
2005-02-08,0.6877
2005-02-09,0.6888
2005-02-10,0.6887
2005-02-11,0.6883
2005-02-14,0.6871
2005-02-15,0.6864
2005-02-16,0.6909
2005-02-17,0.6893
2005-02-18,0.6899
2005-02-22,0.6935
2005-02-23,0.6922
2005-02-24,0.6909
2005-02-25,0.6899
2005-02-28,0.6884
2005-03-01,0.6862
2005-03-02,0.6863
2005-03-03,0.6874
2005-03-04,0.6884
2005-03-07,0.6900
2005-03-08,0.6914
2005-03-09,0.6953
2005-03-10,0.6975
2005-03-11,0.6986
2005-03-14,0.6985
2005-03-15,0.6952
2005-03-16,0.6963
2005-03-17,0.6946
2005-03-18,0.6930
2005-03-21,0.6934
2005-03-22,0.6933
2005-03-23,0.6945
2005-03-24,0.6922
2005-03-28,0.6905
2005-03-29,0.6894
2005-03-30,0.6875
2005-03-31,0.6855
2005-04-01,0.6857
2005-04-04,0.6848
2005-04-05,0.6839
2005-04-06,0.6843
2005-04-07,0.6875
2005-04-08,0.6856
2005-04-11,0.6858
2005-04-12,0.6825
2005-04-13,0.6818
2005-04-14,0.6808
2005-04-15,0.6828
2005-04-18,0.6838
2005-04-19,0.6806
2005-04-20,0.6815
2005-04-21,0.6836
2005-04-22,0.6824
2005-04-25,0.6802
2005-04-26,0.6813
2005-04-27,0.6782
2005-04-28,0.6763
2005-04-29,0.6742
2005-05-02,0.6788
2005-05-03,0.6800
2005-05-04,0.6802
2005-05-05,0.6800
2005-05-06,0.6772
2005-05-09,0.6815
2005-05-10,0.6840
2005-05-11,0.6839
2005-05-12,0.6798
2005-05-13,0.6820
2005-05-16,0.6873
2005-05-17,0.6872
2005-05-18,0.6889
2005-05-19,0.6882
2005-05-20,0.6871
2005-05-23,0.6870
2005-05-24,0.6884
2005-05-25,0.6879
2005-05-26,0.6873
2005-05-27,0.6897
2005-05-31,0.6769
2005-06-01,0.6727
2005-06-02,0.6756
2005-06-03,0.6737
2005-06-06,0.6717
2005-06-07,0.6693
2005-06-08,0.6708
2005-06-09,0.6714
2005-06-10,0.6685
2005-06-13,0.6701
2005-06-14,0.6660
2005-06-15,0.6645
2005-06-16,0.6641
2005-06-17,0.6709
2005-06-20,0.6657
2005-06-21,0.6657
2005-06-22,0.6656
2005-06-23,0.6628
2005-06-24,0.6625
2005-06-27,0.6647
2005-06-28,0.6641
2005-06-29,0.6680
2005-06-30,0.6754
2005-07-01,0.6762
2005-07-05,0.6779
2005-07-06,0.6801
2005-07-07,0.6848
2005-07-08,0.6882
2005-07-11,0.6865
2005-07-12,0.6882
2005-07-13,0.6851
2005-07-14,0.6876
2005-07-15,0.6867
2005-07-18,0.6890
2005-07-19,0.6913
2005-07-20,0.6983
2005-07-21,0.6947
2005-07-22,0.6934
2005-07-25,0.6903
2005-07-26,0.6911
2005-07-27,0.6915
2005-07-28,0.6910
2005-07-29,0.6893
2005-08-01,0.6884
2005-08-02,0.6883
2005-08-03,0.6938
2005-08-04,0.6953
2005-08-05,0.6944
2005-08-08,0.6918
2005-08-09,0.6918
2005-08-10,0.6894
2005-08-11,0.6884
2005-08-12,0.6853
2005-08-15,0.6824
2005-08-16,0.6823
2005-08-17,0.6792
2005-08-18,0.6777
2005-08-19,0.6768
2005-08-22,0.6790
2005-08-23,0.6789
2005-08-24,0.6812
2005-08-25,0.6819
2005-08-26,0.6823
2005-08-29,0.6809
2005-08-30,0.6838
2005-08-31,0.6841
2005-09-01,0.6809
2005-09-02,0.6801
2005-09-06,0.6765
2005-09-07,0.6759
2005-09-08,0.6753
2005-09-09,0.6744
2005-09-12,0.6749
2005-09-13,0.6729
2005-09-14,0.6733
2005-09-15,0.6766
2005-09-16,0.6765
2005-09-19,0.6733
2005-09-20,0.6734
2005-09-21,0.6748
2005-09-22,0.6784
2005-09-23,0.6779
2005-09-26,0.6782
2005-09-27,0.6797
2005-09-28,0.6807
2005-09-29,0.6827
2005-09-30,0.6814
2005-10-03,0.6791
2005-10-04,0.6772
2005-10-05,0.6791
2005-10-06,0.6844
2005-10-07,0.6881
2005-10-10,0.6869
2005-10-11,0.6864
2005-10-12,0.6862
2005-10-13,0.6843
2005-10-14,0.6826
2005-10-17,0.6853
2005-10-18,0.6827
2005-10-19,0.6791
2005-10-20,0.6772
2005-10-21,0.6756
2005-10-24,0.6772
2005-10-25,0.6782
2005-10-26,0.6797
2005-10-27,0.6807
2005-10-28,0.6803
2005-10-31,0.6773
2005-11-01,0.6809
2005-11-02,0.6792
2005-11-03,0.6742
2005-11-04,0.6749
2005-11-07,0.6764
2005-11-08,0.6749
2005-11-09,0.6745
2005-11-10,0.6709
2005-11-11,0.6733
2005-11-14,0.6726
2005-11-15,0.6751
2005-11-16,0.6795
2005-11-17,0.6830
2005-11-18,0.6852
2005-11-21,0.6833
2005-11-22,0.6858
2005-11-23,0.6854
2005-11-25,0.6836
2005-11-28,0.6848
2005-11-29,0.6854
2005-11-30,0.6814
2005-12-01,0.6775
2005-12-02,0.6766
2005-12-05,0.6763
2005-12-06,0.6765
2005-12-07,0.6754
2005-12-08,0.6741
2005-12-09,0.6728
2005-12-12,0.6727
2005-12-13,0.6746
2005-12-14,0.6767
2005-12-15,0.6781
2005-12-16,0.6774
2005-12-19,0.6808
2005-12-20,0.6754
2005-12-21,0.6782
2005-12-22,0.6827
2005-12-23,0.6843
2005-12-27,0.6845
2005-12-28,0.6891
2005-12-29,0.6861
2005-12-30,0.6873
2006-01-03,0.6879
2006-01-04,0.6893
2006-01-05,0.6896
2006-01-06,0.6863
2006-01-09,0.6844
2006-01-10,0.6833
2006-01-11,0.6871
2006-01-12,0.6837
2006-01-13,0.6831
2006-01-17,0.6847
2006-01-18,0.6864
2006-01-19,0.6872
2006-01-20,0.6851
2006-01-23,0.6884
2006-01-24,0.6878
2006-01-25,0.6863
2006-01-26,0.6855
2006-01-27,0.6843
2006-01-30,0.6834
2006-01-31,0.6834
2006-02-01,0.6797
2006-02-02,0.6793
2006-02-03,0.6820
2006-02-06,0.6843
2006-02-07,0.6866
2006-02-08,0.6864
2006-02-09,0.6878
2006-02-10,0.6820
2006-02-13,0.6830
2006-02-14,0.6860
2006-02-15,0.6828
2006-02-16,0.6842
2006-02-17,0.6849
2006-02-21,0.6822
2006-02-22,0.6830
2006-02-23,0.6802
2006-02-24,0.6804
2006-02-27,0.6809
2006-02-28,0.6794
2006-03-01,0.6811
2006-03-02,0.6861
2006-03-03,0.6861
2006-03-06,0.6867
2006-03-07,0.6846
2006-03-08,0.6858
2006-03-09,0.6859
2006-03-10,0.6899
2006-03-13,0.6903
2006-03-14,0.6879
2006-03-15,0.6906
2006-03-16,0.6930
2006-03-17,0.6939
2006-03-20,0.6925
2006-03-21,0.6918
2006-03-22,0.6911
2006-03-23,0.6900
2006-03-24,0.6905
2006-03-27,0.6875
2006-03-28,0.6883
2006-03-29,0.6933
2006-03-30,0.6965
2006-03-31,0.6971
2006-04-03,0.6974
2006-04-04,0.6983
2006-04-05,0.7005
2006-04-06,0.6975
2006-04-07,0.6939
2006-04-10,0.6947
2006-04-11,0.6942
2006-04-12,0.6914
2006-04-13,0.6908
2006-04-17,0.6921
2006-04-18,0.6925
2006-04-19,0.6906
2006-04-20,0.6922
2006-04-21,0.6923
2006-04-24,0.6927
2006-04-25,0.6954
2006-04-26,0.6975
2006-04-27,0.6956
2006-04-28,0.6918
2006-05-01,0.6893
2006-05-02,0.6854
2006-05-03,0.6855
2006-05-04,0.6855
2006-05-05,0.6843
2006-05-08,0.6836
2006-05-09,0.6832
2006-05-10,0.6856
2006-05-11,0.6816
2006-05-12,0.6825
2006-05-15,0.6806
2006-05-16,0.6810
2006-05-17,0.6767
2006-05-18,0.6783
2006-05-19,0.6798
2006-05-22,0.6818
2006-05-23,0.6818
2006-05-24,0.6822
2006-05-25,0.6832
2006-05-26,0.6845
2006-05-30,0.6833
2006-05-31,0.6850
2006-06-01,0.6864
2006-06-02,0.6863
2006-06-05,0.6891
2006-06-06,0.6894
2006-06-07,0.6891
2006-06-08,0.6866
2006-06-09,0.6866
2006-06-12,0.6832
2006-06-13,0.6840
2006-06-14,0.6836
2006-06-15,0.6830
2006-06-16,0.6832
2006-06-19,0.6831
2006-06-20,0.6829
2006-06-21,0.6862
2006-06-22,0.6878
2006-06-23,0.6879
2006-06-26,0.6897
2006-06-27,0.6904
2006-06-28,0.6901
2006-06-29,0.6927
2006-06-30,0.6911
2006-07-03,0.6943
2006-07-05,0.6935
2006-07-06,0.6954
2006-07-07,0.6923
2006-07-10,0.6915
2006-07-11,0.6918
2006-07-12,0.6921
2006-07-13,0.6881
2006-07-14,0.6883
2006-07-17,0.6882
2006-07-18,0.6849
2006-07-19,0.6832
2006-07-20,0.6830
2006-07-21,0.6826
2006-07-24,0.6823
2006-07-25,0.6836
2006-07-26,0.6856
2006-07-27,0.6837
2006-07-28,0.6845
2006-07-31,0.6834
2006-08-01,0.6834
2006-08-02,0.6811
2006-08-03,0.6782
2006-08-04,0.6747
2006-08-07,0.6731
2006-08-08,0.6747
2006-08-09,0.6753
2006-08-10,0.6757
2006-08-11,0.6729
2006-08-14,0.6733
2006-08-15,0.6748
2006-08-16,0.6773
2006-08-17,0.6803
2006-08-18,0.6817
2006-08-21,0.6805
2006-08-22,0.6778
2006-08-23,0.6752
2006-08-24,0.6764
2006-08-25,0.6755
2006-08-28,0.6751
2006-08-29,0.6756
2006-08-30,0.6738
2006-08-31,0.6728
2006-09-01,0.6737
2006-09-05,0.6763
2006-09-06,0.6795
2006-09-07,0.6785
2006-09-08,0.6796
2006-09-11,0.6808
2006-09-12,0.6769
2006-09-13,0.6763
2006-09-14,0.6745
2006-09-15,0.6733
2006-09-18,0.6757
2006-09-19,0.6735
2006-09-20,0.6716
2006-09-21,0.6718
2006-09-22,0.6728
2006-09-25,0.6709
2006-09-26,0.6699
2006-09-27,0.6723
2006-09-28,0.6767
2006-09-29,0.6776
2006-10-02,0.6750
2006-10-03,0.6745
2006-10-04,0.6741
2006-10-05,0.6753
2006-10-06,0.6737
2006-10-09,0.6747
2006-10-10,0.6762
2006-10-11,0.6753
2006-10-12,0.6754
2006-10-13,0.6746
2006-10-16,0.6732
2006-10-17,0.6707
2006-10-18,0.6708
2006-10-19,0.6723
2006-10-20,0.6700
2006-10-23,0.6702
2006-10-24,0.6705
2006-10-25,0.6711
2006-10-26,0.6714
2006-10-27,0.6708
2006-10-30,0.6693
2006-10-31,0.6692
2006-11-01,0.6684
2006-11-02,0.6696
2006-11-03,0.6689
2006-11-06,0.6706
2006-11-07,0.6703
2006-11-08,0.6694
2006-11-09,0.6735
2006-11-10,0.6721
2006-11-13,0.6736
2006-11-14,0.6759
2006-11-15,0.6790
2006-11-16,0.6776
2006-11-17,0.6767
2006-11-20,0.6754
2006-11-21,0.6763
2006-11-22,0.6760
2006-11-24,0.6776
2006-11-27,0.6777
2006-11-28,0.6764
2006-11-29,0.6758
2006-11-30,0.6735
2006-12-01,0.6733
2006-12-04,0.6733
2006-12-05,0.6749
2006-12-06,0.6756
2006-12-07,0.6768
2006-12-08,0.6753
2006-12-11,0.6762
2006-12-12,0.6739
2006-12-13,0.6718
2006-12-14,0.6705
2006-12-15,0.6702
2006-12-18,0.6725
2006-12-19,0.6702
2006-12-20,0.6707
2006-12-21,0.6717
2006-12-22,0.6705
2006-12-26,0.6703
2006-12-27,0.6704
2006-12-28,0.6699
2006-12-29,0.6739
2007-01-03,0.6749
2007-01-04,0.6734
2007-01-05,0.6741
2007-01-08,0.6721
2007-01-09,0.6702
2007-01-10,0.6696
2007-01-11,0.6629
2007-01-12,0.6597
2007-01-16,0.6588
2007-01-17,0.6567
2007-01-18,0.6566
2007-01-19,0.6567
2007-01-22,0.6552
2007-01-23,0.6574
2007-01-24,0.6586
2007-01-25,0.6585
2007-01-26,0.6596
2007-01-29,0.6607
2007-01-30,0.6608
2007-01-31,0.6631
2007-02-01,0.6621
2007-02-02,0.6593
2007-02-05,0.6594
2007-02-06,0.6588
2007-02-07,0.6603
2007-02-08,0.6657
2007-02-09,0.6551
2007-02-12,0.6658
2007-02-13,0.6697
2007-02-14,0.6690
2007-02-15,0.6735
2007-02-16,0.6742
2007-02-20,0.6720
2007-02-21,0.6724
2007-02-22,0.6708
2007-02-23,0.6710
2007-02-26,0.6716
2007-02-27,0.6749
2007-02-28,0.6736
2007-03-01,0.6734
2007-03-02,0.6790
2007-03-05,0.6817
2007-03-06,0.6797
2007-03-07,0.6818
2007-03-08,0.6811
2007-03-09,0.6808
2007-03-12,0.6824
2007-03-13,0.6844
2007-03-14,0.6833
2007-03-15,0.6835
2007-03-16,0.6852
2007-03-19,0.6840
2007-03-20,0.6792
2007-03-21,0.6801
2007-03-22,0.6801
2007-03-23,0.6786
2007-03-26,0.6770
2007-03-27,0.6792
2007-03-28,0.6788
2007-03-29,0.6792
2007-03-30,0.6783
2007-04-02,0.6756
2007-04-03,0.6750
2007-04-04,0.6765
2007-04-05,0.6809
2007-04-09,0.6806
2007-04-10,0.6810
2007-04-11,0.6799
2007-04-12,0.6811
2007-04-13,0.6815
2007-04-16,0.6799
2007-04-17,0.6757
2007-04-18,0.6777
2007-04-19,0.6797
2007-04-20,0.6785
2007-04-23,0.6788
2007-04-24,0.6811
2007-04-25,0.6812
2007-04-26,0.6824
2007-04-27,0.6832
